committee_id,candidate_name,state_full,disbursement_date,disbursement_description,disbursement_amount,recipient_name,pdf_url,sub_id,two_years_after_office,two_years_after_last_election,after_death,TIMES_CATEGORY
C00287045,"LATHAM, THOMAS",Iowa,2017-01-04 00:00:00,MOBILE PHONE EXPENSE,119.0,VERIZON WIRELESS,http://docquery.fec.gov/cgi-bin/fecimg/?201704109052053714,4041120171398489896,True,False,False,phones: cell/wireless data
C00287045,"LATHAM, THOMAS",Iowa,2017-01-31 00:00:00,POLITICAL CONTRIBUTION,1000.0,GEORGE HOLDING FOR CONGRESS INC.,http://docquery.fec.gov/cgi-bin/fecimg/?201704109052053715,4041120171398489902,True,False,False,political contribution: from lobbyist
C00287045,"LATHAM, THOMAS",Iowa,2017-01-31 00:00:00,POLITICAL CONTRIBUTION,2000.0,NEW PAC,http://docquery.fec.gov/cgi-bin/fecimg/?201704109052053715,4041120171398489906,True,False,False,political contribution: from lobbyist
C00287045,"LATHAM, THOMAS",Iowa,2017-01-31 00:00:00,POLITICAL CONTRIBUTION,1000.0,VALADAO FOR CONGRESS,http://docquery.fec.gov/cgi-bin/fecimg/?201704109052053716,4041120171398489910,True,False,False,political contribution: from lobbyist
C00287045,"LATHAM, THOMAS",Iowa,2017-02-06 00:00:00,,118.95,VERIZON WIRELESS,http://docquery.fec.gov/cgi-bin/fecimg/?201704109052053714,4041120171398489898,True,False,False,phones: cell/wireless data
C00287045,"LATHAM, THOMAS",Iowa,2017-02-22 00:00:00,POLITICAL CONTRIBUTION,1000.0,MCCARTHY VICTORY FUND,http://docquery.fec.gov/cgi-bin/fecimg/?201704109052053715,4041120171398489904,True,False,False,political contribution: from lobbyist
C00287045,"LATHAM, THOMAS",Iowa,2017-03-06 00:00:00,,118.95,VERIZON WIRELESS,http://docquery.fec.gov/cgi-bin/fecimg/?201704109052053714,4041120171398489900,True,False,False,phones: cell/wireless data
C00287045,"LATHAM, THOMAS",Iowa,2017-03-06 00:00:00,POLITICAL CONTRIBUTIONS,1000.0,TILLIS MAJORITY COMMITTEE,http://docquery.fec.gov/cgi-bin/fecimg/?201704109052053716,4041120171398489908,True,False,False,political contribution: from lobbyist
C00287045,"LATHAM, THOMAS",Iowa,2017-04-03 00:00:00,POLITICAL CONTRIBUTION,1000.0,FRELINGHUYSEN FOR CONGRESS,http://docquery.fec.gov/cgi-bin/fecimg/?201707129066598770,4071220171418809858,True,False,False,political contribution: from lobbyist
C00287045,"LATHAM, THOMAS",Iowa,2017-04-04 00:00:00,CELL PHONE SERVICE,118.95,VERIZON WIRELESS,http://docquery.fec.gov/cgi-bin/fecimg/?201707129066598769,4071220171418809854,True,False,False,phones: cell/wireless data
C00287045,"LATHAM, THOMAS",Iowa,2017-05-03 00:00:00,POLITICAL CONTRIBUTION,1000.0,THOM TILLIS COMMITTEE,http://docquery.fec.gov/cgi-bin/fecimg/?201707129066598772,4071220171418809863,True,False,False,political contribution: from lobbyist
C00287045,"LATHAM, THOMAS",Iowa,2017-05-03 00:00:00,POLITICAL CONTRIBUTION,1000.0,THOM TILLIS COMMITTEE,http://docquery.fec.gov/cgi-bin/fecimg/?201707129066598772,4071220171418809864,True,False,False,political contribution: from lobbyist
C00287045,"LATHAM, THOMAS",Iowa,2017-05-04 00:00:00,CELL PHONE SERVICE,119.0,VERIZON WIRELESS,http://docquery.fec.gov/cgi-bin/fecimg/?201707129066598769,4071220171418809855,True,False,False,phones: cell/wireless data
